row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Doanh thu từ hoạt động đầu tư tài chính,Doanh thu từ hoạt động đầu tư tài chính,Doanh thu từ hoạt động đầu tư tài chính,1.184.613.351.522,1.212.786.933.202,1184613351522.0,1212786933202.0
- Lãi tiền gửi không kỳ hạn,- Lãi tiền gửi không kỳ hạn,- Lãi tiền gửi không kỳ hạn,870.129.184,671.871.194,870129184.0,671871194.0
- Lãi tiền gửi có kỳ hạn,- Lãi tiền gửi có kỳ hạn,- Lãi tiền gửi có kỳ hạn,94.341.635.960,105.813.651.769,94341635960.0,105813651769.0
- Lãi trái phiếu,- Lãi trái phiếu,- Lãi trái phiếu,119.438.705.658,145.699.101.426,119438705658.0,145699101426.0
- Cổ tức và lợi nhuận được chia,- Cổ tức và lợi nhuận được chia,- Cổ tức và lợi nhuận được chia,909.942.388.479,935.744.582.132,909942388479.0,935744582132.0
- Lãi chênh lệch tỷ giá chưa thực hiện,- Lãi chênh lệch tỷ giá chưa thực hiện,- Lãi chênh lệch tỷ giá chưa thực hiện,20.492.241,1.320.770,20492241.0,1320770.0
- Lãi đầu tư chứng khoán,- Lãi đầu tư chứng khoán,- Lãi đầu tư chứng khoán,60.000.000.000,24.856.405.911,60000000000.0,24856405911.0
Dịch vụ công nghệ thông tin,Dịch vụ công nghệ thông tin,Dịch vụ công nghệ thông tin,126.484.056.351,104.337.623.251,126484056351.0,104337623251.0
Cho thuê văn phòng,Cho thuê văn phòng,Cho thuê văn phòng,67.815.343.861,76.110.199.783,67815343861.0,76110199783.0
Dịch vụ đào tạo,Dịch vụ đào tạo,Dịch vụ đào tạo,4.723.489.572,6.771.755.559,4723489572.0,6771755559.0
,,,1.383.636.241.306,1.400.006.511.795,1383636241306.0,1400006511795.0
