row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN ĐIỀU HÀNH,BÁO CÁO CỦA BAN ĐIỀU HÀNH,BÁO CÁO CỦA BAN ĐIỀU HÀNH,1 - 2,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,3 - 4,
BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG,BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG,BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG,5 - 7,
BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH RIÊNG,BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG > BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH RIÊNG,BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH RIÊNG,8,8.0
BÁO CÁO LƯU CHUYỄN TIỀN TỆ RIÊNG,BÁO CÁO LƯU CHUYỄN TIỀN TỆ RIÊNG,BÁO CÁO LƯU CHUYỄN TIỀN TỆ RIÊNG,9 - 10,
THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG,THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG,THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG,11 - 69,
