row_label_raw,row_label_full,"Cổ tức nhận trong năm từ góp vốn, mua cổ phần",Năm nayTriệu VND > 120.895,Năm trướcTriệu VND > 157.496,numeric__Năm nayTriệu VND > 120.895,numeric__Năm trướcTriệu VND > 157.496
- Từ chứng khoán Vốn đầu tư,- Từ chứng khoán Vốn đầu tư,- Từ chứng khoán Vốn đầu tư,6.445,1.062,6445.0,1062.0
- Từ các khoản đầu tư dài hạn,- Từ các khoản đầu tư dài hạn,- Từ các khoản đầu tư dài hạn,114.450,156.434,114450.0,156434.0
Lợi nhuận công ty con chuyển về,Lợi nhuận công ty con chuyển về,Lợi nhuận công ty con chuyển về,205.725,174.533,205725.0,174533.0
,,,326.620,332.029,326620.0,332029.0
