row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
"Tiền mặt, vàng bạc, đá quý tại quỹ (*)","Tiền mặt, vàng bạc, đá quý tại quỹ (*)","Tiền mặt, vàng bạc, đá quý tại quỹ (*)",5.133.718,5.003.577,5133718.0,5003577.0
Tiền gửi tại NHNN (*),Tiền gửi tại NHNN (*),Tiền gửi tại NHNN (*),13.501.629,11.892.122,13501629.0,11892122.0
Tiền gửi thanh toán tại các TCTD khác (*),Tiền gửi thanh toán tại các TCTD khác (*),Tiền gửi thanh toán tại các TCTD khác (*),40.761.622,17.097.166,40761622.0,17097166.0
Tiền gửi tại các TCTD khác có kỳ hạn không quá 3 tháng,Tiền gửi tại các TCTD khác có kỳ hạn không quá 3 tháng,Tiền gửi tại các TCTD khác có kỳ hạn không quá 3 tháng,49.685.062,48.110.316,49685062.0,48110316.0
Chứng khoán đáo hạn không quá 3 tháng kể từ ngày mua,Chứng khoán đáo hạn không quá 3 tháng kể từ ngày mua,Chứng khoán đáo hạn không quá 3 tháng kể từ ngày mua,5.000.000,-,5000000.0,
,,,114.082.031,82.103.181,114082031.0,82103181.0
