row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Nông lâm nghiệp và thủy sản,Nông lâm nghiệp và thủy sản,Nông lâm nghiệp và thủy sản,29.292.877,18.627.219,29292877.0,18627219.0
Khai khoáng,Khai khoáng,Khai khoáng,20.590.052,19.700.155,20590052.0,19700155.0
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",196.324.537,156.733.772,196324537.0,156733772.0
"Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",31.998.222,31.091.572,31998222.0,31091572.0
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",2.076.879,1.557.468,2076879.0,1557468.0
Xây dựng,Xây dựng,Xây dựng,74.686.948,58.804.193,74686948.0,58804193.0
"Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy",179.681.844,150.916.636,179681844.0,150916636.0
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,11.684.330,7.033.175,11684330.0,7033175.0
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",10.334.753,3.502.949,10334753.0,3502949.0
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,1.578.642,1.590.299,1578642.0,1590299.0
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",112.798,186.475,112798.0,186475.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,18.200.912,42.506.465,18200912.0,42506465.0
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",44.545,61.672,44545.0,61672.0
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,437.046,450.848,437046.0,450848.0
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,1.667.597,789.931,1667597.0,789931.0
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,3.014.178,1.789.170,3014178.0,1789170.0
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,22.835.429,9.363.428,22835429.0,9363428.0
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,50.064.867,26.976.505,50064867.0,26976505.0
"Hoạt động của tổ chức, cơ quan quốc tế","Hoạt động của tổ chức, cơ quan quốc tế","Hoạt động của tổ chức, cơ quan quốc tế",418.805,459.689,418805.0,459689.0
Hoạt động khác,Hoạt động khác,Hoạt động khác,1.007.687,961.140,1007687.0,961140.0
,,,656.052.948,533.102.761,656052948.0,533102761.0
