row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,Tổng tiên gửi (tài sản),Tổng tiên gửi (công nợ),Các cam kết tín dụng,Công cụ tài chính phải sinh (Chênh lệch Dư Ng - Dư Có),Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ - dư có),numeric__Tổng dư nợ cho vay,numeric__Tổng tiên gửi (tài sản),numeric__Tổng tiên gửi (công nợ),numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh (Chênh lệch Dư Ng - Dư Có),numeric__Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ - dư có)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Trong nước,Trong nước,Trong nước,658.332.679,103.306.055,694.695.864,90.853.242,682.690,137.605.983,658332679.0,103306055.0,694695864.0,90853242.0,682690.0,137605983.0
Nước ngoài,Nước ngoài,Nước ngoài,1.753.123,924.252,416.059,9.304,-,-,1753123.0,924252.0,416059.0,9304.0,,
,,,660.085.802,104.230.307,695.111.923,90.862.546,682.690,137.605.983,660085802.0,104230307.0,695111923.0,90862546.0,682690.0,137605983.0
