row_label_raw,row_label_full,col_0,Dư phòng chungTriệu VND,Dư phòng cụ thểTriệu VND,Tổng côngTriệu VND,numeric__Dư phòng chungTriệu VND,numeric__Dư phòng cụ thểTriệu VND,numeric__Tổng côngTriệu VND
Tại ngày đầu năm,Tại ngày đầu năm,Tại ngày đầu năm,384.926,1.387.777,1.772.703,384926.0,1387777.0,1772703.0
Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,(82.102),2.038.670,1.956.568,-82102.0,2038670.0,1956568.0
Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,-,(811.239),(811.239),,-811239.0,-811239.0
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,302.824,2.615.208,2.918.032,302824.0,2615208.0,2918032.0
