row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
Các cam kết vốn xây dựng văn phòng làm việc và mua sắm thiết bị,Các cam kết vốn xây dựng văn phòng làm việc và mua sắm thiết bị,Các cam kết vốn xây dựng văn phòng làm việc và mua sắm thiết bị,908.016,935.197,908016.0,935197.0
Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,581.233,507.670,581233.0,507670.0
Trong đó:,Trong đó:,Trong đó:,,,,
Trong vòng 1 năm,Trong đó: > Trong vòng 1 năm,Trong vòng 1 năm,141.147,126.607,141147.0,126607.0
Từ năm thứ 2 đến năm thứ 5,Trong đó: > Từ năm thứ 2 đến năm thứ 5,Từ năm thứ 2 đến năm thứ 5,348.999,325.948,348999.0,325948.0
Trên 5 năm,Trong đó: > Trên 5 năm,Trên 5 năm,91.087,55.115,91087.0,55115.0
