row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,4.504.673,4.378.889,4504673.0,4378889.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,627.398,622.958,627398.0,622958.0
Vàng tiền tệ,Vàng tiền tệ,Vàng tiền tệ,1.647,1.730,1647.0,1730.0
,,,5.133.718,5.003.577,5133718.0,5003577.0
