row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Tuyết đối,Tương đối,,
,,,triệu VND,%,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,
Tăng Lãi thuần từ hoạt động kinh doanh ngoại hối,Khoản mục có biến động chủ yếu > Tăng Lãi thuần từ hoạt động kinh doanh ngoại hối,Tăng Lãi thuần từ hoạt động kinh doanh ngoại hối,653.224,"8,99%",653224.0,0.08990000000000001
Tăng Lãi thuần từ hoạt động dịch vụ,Khoản mục có biến động chủ yếu > Tăng Lãi thuần từ hoạt động dịch vụ,Tăng Lãi thuần từ hoạt động dịch vụ,262.372,"3,61%",262372.0,0.0361
