row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Đơn vị tính: VNDNgày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Đơn vị tính: VNDNgày 31 tháng 12năm 2014
Tiền mặt,Tiền mặt,Tiền mặt,228.689.511,1.204.971.609,228689511.0,1204971609.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,102.953.495.677,34.081.121.276,102953495677.0,34081121276.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),30.000.000.000,223.000.000.000,30000000000.0,223000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,133.182.185.188,258.286.092.885,133182185188.0,258286092885.0
