row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > (125.104.810.497) > 258.286.092.885,Năm trước > 144.983.450.060 > 113.297.340.344,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (125.104.810.497) > 258.286.092.885,numeric__Năm trước > 144.983.450.060 > 113.297.340.344
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,902.800,5.302.481,,,902800.0,5302481.0
70,70,70,Tiền và tương đương tiền cuối năm,4,133.182.185.188,258.286.092.885,,4.0,133182185188.0,258286092885.0
