row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Đơn vị tính: VNĐNgày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Đơn vị tính: VNĐNgày 31 tháng 12năm 2014
"Nhận đặt cọc thực hiện nghĩa vụ hợp đồngKhoản hỗ trợ tam thời để bình ổn giá phải trả cho UBND tỉnh Bắc NinhKhoản hỗ trợ không hoàn lại của UBND tỉnhBắc Ninh để xây dựng hệ thống xử lý môi trường cho khu chấn nuôi tập trungKinh phí công đoàn, bảo hiểm xã hội và bảo hiểm y tếCác khoản phải trả, phải nộp ngắn hạn khác","Nhận đặt cọc thực hiện nghĩa vụ hợp đồngKhoản hỗ trợ tam thời để bình ổn giá phải trả cho UBND tỉnh Bắc NinhKhoản hỗ trợ không hoàn lại của UBND tỉnhBắc Ninh để xây dựng hệ thống xử lý môi trường cho khu chấn nuôi tập trungKinh phí công đoàn, bảo hiểm xã hội và bảo hiểm y tếCác khoản phải trả, phải nộp ngắn hạn khác","Nhận đặt cọc thực hiện nghĩa vụ hợp đồngKhoản hỗ trợ tam thời để bình ổn giá phải trả cho UBND tỉnh Bắc NinhKhoản hỗ trợ không hoàn lại của UBND tỉnhBắc Ninh để xây dựng hệ thống xử lý môi trường cho khu chấn nuôi tập trungKinh phí công đoàn, bảo hiểm xã hội và bảo hiểm y tếCác khoản phải trả, phải nộp ngắn hạn khác",100.362.160.00025.000.000.00024.636.994.0002.003.986.7893.194.569.407,-20.000.000.00036.111.994.0001.678.024.799382.765.150,1.0036216000025e+53,-2.000000000036112e+40
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,155.197.710.196,58.172.783.949,155197710196.0,58172783949.0
