row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ sở hữu(%),Địa chỉ trụ sở chính,Hoạt động chính trong năm,numeric__Tên công ty,numeric__Tỷ lệ sở hữu(%),numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính trong năm
1,1,1,Công ty TNHH Lợn giống Hạt nhân Dabaco,100,"Xã Tân Chi, huyện Tiên Du, tỉnh Bắc Ninh","Chăn nuôi gia súc, gia cầm, sản xuất, kinh doanh lợn giống, lợn thịt, tinh lợn, trâu, bỏ;",,100.0,,
2,2,2,Công ty TNHH Lợn giống Dabaco,100,"Xã Tân Chi, huyện Tiên Du, tỉnh Bắc Ninh","Chăn nuôi lợn, chăn nuôi gia cầm và một số loại gia súc khác; sản xuất, kinh doanh lợn giống, lợn thịt, tinh lợn, ba ba và giống thủy sản khác;",,100.0,,
3,3,3,Công ty TNHH MTV Lợn giống Lạc Vệ,100,"Thôn Hồ Vệ, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh","Chăn nuôi lợn, chăn nuôi gia cầm và một số loại gia súc; sản xuất kinh doanh lợn giống, lợn thịt, tinh lợn, ba ba và giống thủy sản khác;",,100.0,,
4,4,4,Công ty TNHH Đầu tư và Phát triển Chăn nuôi gia công,100,"Cụm Công nghiệp xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh","Chăn nuôi, các hoạt động hỗ trợ chăn nuôi, mua bán và đại lý;",,100.0,,
5,5,5,Công ty TNHH Đầu tư Phát triển Chăn nuôi Lợn Dabaco,100,"Công nghiệp xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh","Chăn nuôi lợn thịt, chăn nuôi lợn sữa, lợn giống, hoạt động hỗ trợ chăn nuôi; sản xuất và kinh doanh mua bán lợn thịt, lợn giống, lợn thương phẩm;",,100.0,,
6,6,6,Công ty TNHH MTV Gả giống Dabaco,100,"Thôn Hồ Vệ, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh",Chăn nuôi và kinh doanh gà giống;,,100.0,,
7,7,7,Công ty TNHH Chế biến Thực phẩm Dabaco,100,"Quốc lỗ 38, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh","Giết mỗ, chế biến thịt gia súc, gia cầm; sản xuất thực phẩm và đồ uống;",,100.0,,
8,8,8,Công ty TNHH MTV Dabaco Tây Bắc,100,"Cụm công nghiệp Mông Hóa, xã Mông Hóa, huyện Kỹ Sơn, tỉnh Hòa Bình","Sản xuất thức ăn gia súc, gia cầm và thủy sản; sản xuất tinh bột và các sản phẩm từ tinh bột; chế biến và bảo quản rau quả; chế biến và bảo quản nông sản thực phẩm; bán buôn, bán lẻ: thức ăn và nguyên liệu làm thức ăn cho gia súc, gia cầm và thủy sản;",,100.0,,
9,9,9,Công ty TNHH Nông nghiệp Công nghệ cao Dabaco,100,"Thôn Hồ Vệ, xã Lạc Vệ, huyện Tiên Du, tỉnh Bắc Ninh",Sản xuất và kinh doanh rau an toàn ứng dụng công nghệ cao;,,100.0,,
