row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Đơn vị tính: VNĐNgày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Đơn vị tính: VNĐNgày 31 tháng 12năm 2014
Chiết khấu thương mại phải trả các đại lý,Chiết khấu thương mại phải trả các đại lý,Chiết khấu thương mại phải trả các đại lý,57.652.734.762,39.572.912.000,57652734762.0,39572912000.0
Chi phí xây dựng và phát triển bất động sảnphải trả,Chi phí xây dựng và phát triển bất động sảnphải trả,Chi phí xây dựng và phát triển bất động sảnphải trả,21.186.606.185,21.098.813.145,21186606185.0,21098813145.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,2.274.941.103,3.934.250.579,2274941103.0,3934250579.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,1.800.000.000,-,1800000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,82.914.282.050,64.605.975.724,82914282050.0,64605975724.0
