row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ sở hữu(%),Địa chỉ trụ sở chính,Hoạt động chính trong năm,numeric__Tên công ty,numeric__Tỷ lệ sở hữu(%),numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính trong năm
10,10,10,Công ty TNHHMTV Thươngmại Hiệp Quang,100,"Khu công nghiệpKhắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh","Sản xuất, kinh doanh cácsản phẩm bao bị nhựa PP,PE, composit;",,100.0,,
11,11,11,Công ty TNHHDịch vụ Thươngmại Bắc Ninh,100,"Cụm công nghiệpKhắc Niệm, xã Khắc Niệm, thành phố Bắc Ninh, tỉnh Bắc Ninh","Mua bán, xuất nhập khấu nguyên liệu sản xuất thức ăn chăn nuôi, kinh doanh dịch vụ khách sạn, nhà hàng, siêu thị, trung tâm thương mại;",,100.0,,
12,12,12,Công ty TNHHBắt động sảnDabaco,100,"Tầng 3, tòa nhà Techcombank,đường Nguyễn Đăng Đạo, thành phố Bắc Ninh, tỉnh Bắc Ninh","Kinh doanh bất động sản;kinh doanh dịch vụ tư vấn,môi giới, đầu giá, định giá,quảng cáo, sản giao dịchchứng khoán bất động sản;",,100.0,,
13,13,13,Công ty TNHHĐầu tư Xây dựng và Phát triển Hạ tầngDabaco,100,"Đường HuyềnQuang, phường NinhXá, thành phố Bắc Ninh, tỉnh Bắc Ninh","Xây dựng công trình, lắp đặt hệ thống điện, cấp thoát nước, kinh doanh vật liệu xây dựng, mua bán và cho thuê xe, máy móc và thiết bị;",,100.0,,
14,14,14,Công ty TNHHNutreco,100,"Khu công nghiệp Đại Đồng - Hoàn Sơn, xã Hoàn Sơn, huyện Tiên Du, tỉnh Bắc Ninh","Sản xuất thức ăn gia súc,gia cảm, và thủy sản; kinh doanh thức ăn và nguyên liệu làm thức ăn cho gia súc,gia cảm và thủy sản;",,100.0,,
15,15,15,Công ty TNHHMTV CắngDabaco Tân Chi,100,"Xã Tân Chi, huyện Tiên Du, tỉnh Bắc Ninh","Khai thác và kinh doanh đá,cát, sói; mua bán vật liệu xây dựng, vận tải hàng hóa;cho thuê, kinh doanh dịch vụ cầu cảng bến bãi;",,100.0,,
16,16,16,Công ty TNHHLợn Giống Hải Phòng (*),100,"Thôn Trại Viền, xã Lưu Kiểm, huyện Thủy Nguyên, thành phố Hải Phòng","Chăn nuôi lợn, chăn nuôi gia cảm và một số loại gia súc khác; sản xuất, kinh doanh lợn giống, lợn thịt, tỉnh lợn,ba ba và giống thủy sản khác;",,100.0,,
17,17,17,Công ty TNHHLợn Giống Hà Nam (*),100,"Thôn Thương Vĩ, xã Nhân Chính, huyện Lý Nhân, tỉnh Hà Nam","Chăn nuôi lợn, chăn nuôi gia cảm và một số loại gia súc khác; sản xuất, kinh doanh lợn giống, lợn thịt, tỉnh lợn,ba ba và giống thủy sản khác;",,100.0,,
18,18,18,Công ty TNHHThức ăn chấn nuôi Nasaco Hà Nam (*),100,"Khu công nghiệp Hòa Mạc, thị trấn Hòa Mạc, huyện Duy Tiên, tỉnh Hà Nam","Sản xuất thức ăn gia súc,gia cảm, và thủy sản; kinh doanh thức ăn và nguyên liệu làm thức ăn cho gia súc,gia cảm và thủy sản;",,100.0,,
