row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2015,Ngày 31 tháng 12 năm 2015_1,Ngày 31 tháng 12 năm 2014,Ngày 31 tháng 12 năm 2014_1,numeric__Ngày 31 tháng 12 năm 2015,numeric__Ngày 31 tháng 12 năm 2015_1,numeric__Ngày 31 tháng 12 năm 2014,numeric__Ngày 31 tháng 12 năm 2014_1
,,,Số lượng,VND,Số lượng,VND,,,,
"Cổ phiếu phổ thông đã được góp vốn, đã phát hành và đang được lưu hành","Cổ phiếu phổ thông đã được góp vốn, đã phát hành và đang được lưu hành","Cổ phiếu phổ thông đã được góp vốn, đã phát hành và đang được lưu hành",62.741.923,627.419.230.000,62.741.923,627.419.230.000,62741923.0,627419230000.0,62741923.0,627419230000.0
