row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,15.038.107.939,16.688.310.139,15038107939.0,16688310139.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,1.450.187.683,588.698.591,1450187683.0,588698591.0
Lợi nhuận được chia tử các công ty con,Lợi nhuận được chia tử các công ty con,Lợi nhuận được chia tử các công ty con,52.862.254.487,28.946.680.755,52862254487.0,28946680755.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,284.170.987,284.811.801,284170987.0,284811801.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,69.634.721.096,46.508.501.286,69634721096.0,46508501286.0
