row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
32.1. Chi phí thuế thu nhập doanh nghiệp hiện hành:,32.1. Chi phí thuế thu nhập doanh nghiệp hiện hành:,32.1. Chi phí thuế thu nhập doanh nghiệp hiện hành:,32.1. Chi phí thuế thu nhập doanh nghiệp hiện hành:,32.1. Chi phí thuế thu nhập doanh nghiệp hiện hành:,,
1. Lợi nhuận trước thuế TNDN,32.1. Chi phí thuế thu nhập doanh nghiệp hiện hành: > 1. Lợi nhuận trước thuế TNDN,1. Lợi nhuận trước thuế TNDN,152.447,120.856,152447.0,120856.0
2. Các khoản mục điều chỉnh thu nhập chịu thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế:,,
(Trừ) thu nhập được miễn thuế TNDN:,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > (Trừ) thu nhập được miễn thuế TNDN:,(Trừ) thu nhập được miễn thuế TNDN:,(6.611),(3.052),-6611.0,-3052.0
Thu nhập từ góp vốn liên doanh mua cổ phần,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > Thu nhập từ góp vốn liên doanh mua cổ phần,Thu nhập từ góp vốn liên doanh mua cổ phần,-,(1.408),,-1408.0
Thu lãi từ công ty con,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > Thu lãi từ công ty con,Thu lãi từ công ty con,(6.611),(1.644),-6611.0,-1644.0
Cộng chi phí không được khấu trừ khi xác định lợi nhuận tính thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > Cộng chi phí không được khấu trừ khi xác định lợi nhuận tính thuế:,Cộng chi phí không được khấu trừ khi xác định lợi nhuận tính thuế:,1.331,1.244,1331.0,1244.0
3. Thu nhập chịu thuế,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > 3. Thu nhập chịu thuế,3. Thu nhập chịu thuế,147.167,119.048,147167.0,119048.0
4. Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hành,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > 4. Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hành,4. Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hành,29.434,23.810,29434.0,23810.0
5. Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm này,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > 5. Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm này,5. Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm này,327,-,327.0,
6. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > 6. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,6. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,29.761,23.810,29761.0,23810.0
