row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",2.187,1.626,2187.0,1626.0
2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,355.229,280.893,355229.0,280893.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,262.390,207.844,262390.0,207844.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,46.846,46.774,46846.0,46774.0
Đồng phục và các chi phí liên quan,Trong đó: > Đồng phục và các chi phí liên quan,Đồng phục và các chi phí liên quan,23.546,14.351,23546.0,14351.0
Chi trợ cấp,Trong đó: > Chi trợ cấp,Chi trợ cấp,22.447,11.924,22447.0,11924.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,108.462,88.775,108462.0,88775.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,57.118,53.423,57118.0,53423.0
4. Chi cho hoạt động quản lý công vụ,Trong đó: > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,66.203,75.044,66203.0,75044.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,3.661,5.504,3661.0,5504.0
Chi về các hoạt động đoàn thể của TCTD,Trong đó: > Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,48,221,48.0,221.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",18.069,15.974,18069.0,15974.0
6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giám giá chứng khoản),Trong đó: > 6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giám giá chứng khoản),6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giám giá chứng khoản),15.740,622,15740.0,622.0
Tổng cộng,Trong đó: > Tổng cộng,Tổng cộng,565.890,462.934,565890.0,462934.0
