row_label_raw,row_label_full,col_0,31/12/2019(VND),01/01/2019(VND),numeric__31/12/2019(VND),numeric__01/01/2019(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,575.649.163.174,595.340.577.080,575649163174.0,595340577080.0
Chỉ phí lãi vay phải trả,Chỉ phí lãi vay phải trả,Chỉ phí lãi vay phải trả,571.614.134.498,585.019.558.730,571614134498.0,585019558730.0
Chỉ phí phải trả khác,Chỉ phí phải trả khác,Chỉ phí phải trả khác,4.035.028.676,10.321.018.350,4035028676.0,10321018350.0
Dải hạn,Dải hạn,Dải hạn,-,-,,
Cộng,Dải hạn > Cộng,Cộng,575.649.163.174,595.340.577.080,575649163174.0,595340577080.0
