row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,11.060.251.968.061,8.028.360.506.827,11060251968061.0,8028360506827.0
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,10.912.297.543.423,8.010.030.119.703,10912297543423.0,8010030119703.0
Doanh thu cung cấp dịch vụ khác,Doanh thu cung cấp dịch vụ khác,Doanh thu cung cấp dịch vụ khác,147.954.424.638,18.330.387.124,147954424638.0,18330387124.0
