row_label_raw,row_label_full,col_0,31/12/2019(VND),01/01/2019(VND),numeric__31/12/2019(VND),numeric__01/01/2019(VND)
Vốn cửa Nhà nước,Vốn cửa Nhà nước,Vốn cửa Nhà nước,6.778.085.000.000,6.778.085.000.000,6778085000000.0,6778085000000.0
Vốn cửa đối tượng khác,Vốn cửa đối tượng khác,Vốn cửa đối tượng khác,21.915.000.000,21.915.000.000,21915000000.0,21915000000.0
Cộng,Cộng,Cộng,6.800.000.000.000,6.800.000.000.000,6800000000000.0,6800000000000.0
