row_label_raw,row_label_full,col_0,col_1,31/12/2019(VND),01/01/2019(VND),numeric__col_1,numeric__31/12/2019(VND),numeric__01/01/2019(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),492.872.272,803.293.451,,492872272.0,803293451.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),229.237.157.794,49.284.305.805,,229237157794.0,49284305805.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,(iii),-,250.000.000.000,,,250000000000.0
Cộng,Cộng,Cộng,,229.730.030.066,300.087.599.256,,229730030066.0,300087599256.0
