row_label_raw,row_label_full,col_0,31/12/2019(VND),01/01/2019(VND),numeric__31/12/2019(VND),numeric__01/01/2019(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,15.365.150.790,176.043.936.503,15365150790.0,176043936503.0
Thường an toàn điện,Thường an toàn điện,Thường an toàn điện,6.956.686.831,6.055.166.727,6956686831.0,6055166727.0
Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
Quỹ sắp xếp đổi mới doanh nghiệp,Quỹ sắp xếp đổi mới doanh nghiệp,Quỹ sắp xếp đổi mới doanh nghiệp,-,161.017.850.859,,161017850859.0
Các khoản khác,Các khoản khác,Các khoản khác,4.086.029.883,4.648.484.841,4086029883.0,4648484841.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,15.365.150.790,176.043.936.503,15365150790.0,176043936503.0
