row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ (USD),Ngoại tệ (USD),Ngoại tệ (USD),"0,04 #",912,,912.0
Đồng Việt Nam,Đồng Việt Nam,Đồng Việt Nam,,229.237.156.882,,229237156882.0
Cộng,Cộng,Cộng,,229.237.157.794,,229237157794.0
