row_label_raw,row_label_full,col_0,col_1,01/01/2019(VND) > Giá trị,01/01/2019(VND) > Khả năng trả nợ,31/12/2019(VND) > Giá trị,31/12/2019(VND) > Khả năng trả nợ,numeric__col_1,numeric__01/01/2019(VND) > Giá trị,numeric__01/01/2019(VND) > Khả năng trả nợ,numeric__31/12/2019(VND) > Giá trị,numeric__31/12/2019(VND) > Khả năng trả nợ
c.,c.,c.,Phân loại gốc vay nợ dài hạn đến hạn trả tại thời điểm lập BCTC,1.932.889.334.586,1.932.889.334.586,1.452.473.905.459,1.452.473.905.459,,1932889334586.0,1932889334586.0,1452473905459.0,1452473905459.0
c.,c.,c.,Vay Ngân hàng,602.667.146.828,602.667.146.828,641.270.864.219,641.270.864.219,,602667146828.0,602667146828.0,641270864219.0,641270864219.0
c.,c.,c.,Vay Tập đoàn,1.330.222.187.758,1.330.222.187.758,811.203.041.240,811.203.041.240,,1330222187758.0,1330222187758.0,811203041240.0,811203041240.0
d.,d.,d.,Số dư tại thời điểm lập BCTC,10.484.587.493.602,10.484.587.493.602,9.553.711.467.881,9.553.711.467.881,,10484587493602.0,10484587493602.0,9553711467881.0,9553711467881.0
d.1,d.1,d.1,Vay và nợ ngắn hạn (d.1 = a + c),1.932.889.334.586,1.932.889.334.586,2.102.473.905.459,2.102.473.905.459,,1932889334586.0,1932889334586.0,2102473905459.0,2102473905459.0
d.2,d.2,d.2,Vay và nợ dài hạn (d.2 = b - c),8.551.698.159.016,8.551.698.159.016,7.451.237.562.422,7.451.237.562.422,,8551698159016.0,8551698159016.0,7451237562422.0,7451237562422.0
(*),(*),(*),Trái phiếu phát hành năm 2018:,Trái phiếu phát hành năm 2018:,Trái phiếu phát hành năm 2018:,Trái phiếu phát hành năm 2018:,Trái phiếu phát hành năm 2018:,,,,,
(*),(*),(*),"Trái phiếu không chuyển đổi có tổng mệnh giá 400.000.000.000 tỷ đồng (bốn trăm tỷ đồng) được đảm bảo bằng tài sản. Phát hành ngày 31/7/2018 và đáo hạn ngày 31/7/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 đồng (một tỷ đồng).","Trái phiếu không chuyển đổi có tổng mệnh giá 400.000.000.000 tỷ đồng (bốn trăm tỷ đồng) được đảm bảo bằng tài sản. Phát hành ngày 31/7/2018 và đáo hạn ngày 31/7/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 đồng (một tỷ đồng).","Trái phiếu không chuyển đổi có tổng mệnh giá 400.000.000.000 tỷ đồng (bốn trăm tỷ đồng) được đảm bảo bằng tài sản. Phát hành ngày 31/7/2018 và đáo hạn ngày 31/7/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 đồng (một tỷ đồng).","Trái phiếu không chuyển đổi có tổng mệnh giá 400.000.000.000 tỷ đồng (bốn trăm tỷ đồng) được đảm bảo bằng tài sản. Phát hành ngày 31/7/2018 và đáo hạn ngày 31/7/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 đồng (một tỷ đồng).","Trái phiếu không chuyển đổi có tổng mệnh giá 400.000.000.000 tỷ đồng (bốn trăm tỷ đồng) được đảm bảo bằng tài sản. Phát hành ngày 31/7/2018 và đáo hạn ngày 31/7/2025. Các trái phiếu được phát hành dưới hình thức bút toán ghi số, mỗi trái phiếu có mệnh giá 1.000.000.000 đồng (một tỷ đồng).",,,,,
(*),(*),(*),"Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm ngày 31 tháng 7 năm 2018 cho đến nhưng không bao gồm ngày 31 tháng 7 năm 2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/7 và 31/1 hàng năm với mức lãi suất áp dụng như sau:+ Lãi suất kỳ đầu tiên là 9,8%/năm+ Lãi suất các kỳ sau tổng cửa 3,1%/năm và trung bình cộng lãi suất lãi suất tiền gửi tiết kiệm bằng Đồng Việt Nam, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt nam bao gồm: Ngân hàng TMCP Ngoại Thương Việt Nam, Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, Ngân hàng TMCP Công thương Việt nam và Ngân hàng Nông nghiệp và Phát triển Nông Thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm ngày 31 tháng 7 năm 2018 cho đến nhưng không bao gồm ngày 31 tháng 7 năm 2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/7 và 31/1 hàng năm với mức lãi suất áp dụng như sau:+ Lãi suất kỳ đầu tiên là 9,8%/năm+ Lãi suất các kỳ sau tổng cửa 3,1%/năm và trung bình cộng lãi suất lãi suất tiền gửi tiết kiệm bằng Đồng Việt Nam, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt nam bao gồm: Ngân hàng TMCP Ngoại Thương Việt Nam, Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, Ngân hàng TMCP Công thương Việt nam và Ngân hàng Nông nghiệp và Phát triển Nông Thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm ngày 31 tháng 7 năm 2018 cho đến nhưng không bao gồm ngày 31 tháng 7 năm 2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/7 và 31/1 hàng năm với mức lãi suất áp dụng như sau:+ Lãi suất kỳ đầu tiên là 9,8%/năm+ Lãi suất các kỳ sau tổng cửa 3,1%/năm và trung bình cộng lãi suất lãi suất tiền gửi tiết kiệm bằng Đồng Việt Nam, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt nam bao gồm: Ngân hàng TMCP Ngoại Thương Việt Nam, Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, Ngân hàng TMCP Công thương Việt nam và Ngân hàng Nông nghiệp và Phát triển Nông Thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm ngày 31 tháng 7 năm 2018 cho đến nhưng không bao gồm ngày 31 tháng 7 năm 2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/7 và 31/1 hàng năm với mức lãi suất áp dụng như sau:+ Lãi suất kỳ đầu tiên là 9,8%/năm+ Lãi suất các kỳ sau tổng cửa 3,1%/năm và trung bình cộng lãi suất lãi suất tiền gửi tiết kiệm bằng Đồng Việt Nam, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt nam bao gồm: Ngân hàng TMCP Ngoại Thương Việt Nam, Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, Ngân hàng TMCP Công thương Việt nam và Ngân hàng Nông nghiệp và Phát triển Nông Thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.","Trái chủ (Ngân hàng TMCP Tiên Phong) được hưởng lãi kể từ và bao gồm ngày 31 tháng 7 năm 2018 cho đến nhưng không bao gồm ngày 31 tháng 7 năm 2025 (ngày đáo hạn) và được trả 6 tháng 1 lần vào ngày 31/7 và 31/1 hàng năm với mức lãi suất áp dụng như sau:+ Lãi suất kỳ đầu tiên là 9,8%/năm+ Lãi suất các kỳ sau tổng cửa 3,1%/năm và trung bình cộng lãi suất lãi suất tiền gửi tiết kiệm bằng Đồng Việt Nam, áp dụng với cá nhân, trả lãi sau, kỳ hạn 12 tháng áp dụng cho cá nhân công bố tại trang Web của 04 ngân hàng lớn của Việt nam bao gồm: Ngân hàng TMCP Ngoại Thương Việt Nam, Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, Ngân hàng TMCP Công thương Việt nam và Ngân hàng Nông nghiệp và Phát triển Nông Thôn Việt Nam vào 11h00 tại ngày xác định lãi suất.",,,,,
