row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,311.599.280.185,357.134.811.466,311599280185.0,357134811466.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,238.138.691.610,384.909.406.944,238138691610.0,384909406944.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,19.403.181.662,12.875.222.833,19403181662.0,12875222833.0
Dự phòng/ (Hoàn nhập dự phòng) giảm giáđầu tư tài chính dài hạn,Dự phòng/ (Hoàn nhập dự phòng) giảm giáđầu tư tài chính dài hạn,Dự phòng/ (Hoàn nhập dự phòng) giảm giáđầu tư tài chính dài hạn,(3.646.469.037),284.767.706.903,-3646469037.0,284767706903.0
Cộng,Cộng,Cộng,565.494.684.420,1.039.687.148.146,565494684420.0,1039687148146.0
