row_label_raw,row_label_full,col_0,col_1,Năm 2019(VND),Năm 2018(VND),numeric__col_1,numeric__Năm 2019(VND),numeric__Năm 2018(VND)
a.,a.,a.,Chi phí quản lý doanh nghiệp,229.372.709.049,167.104.286.406,,229372709049.0,167104286406.0
a.,a.,a.,Chi phí nhân viên,86.631.020.737,79.159.127.466,,86631020737.0,79159127466.0
a.,a.,a.,Chi phí khấu hao,21.314.151.645,19.746.381.678,,21314151645.0,19746381678.0
a.,a.,a.,Dịch vụ mua ngoài,42.326.040.891,11.208.165.590,,42326040891.0,11208165590.0
a.,a.,a.,Các khoản khác,79.101.495.776,56.990.611.672,,79101495776.0,56990611672.0
b.,b.,b.,Chi phí bán hàng,-,-,,,
c.,c.,c.,Các khoản ghi giảm chi phí bán hàng và Chi phí quản lý doanh nghiệp,-,-,,,
c.,c. > c.,c.,Cộng,229.372.709.049,167.104.286.406,,229372709049.0,167104286406.0
