row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",7.672.279.318.828,4.560.163.948.287,7672279318828.0,4560163948287.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,256.647.227.399,232.106.923.944,256647227399.0,232106923944.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.512.191.119.327,1.351.430.218.149,1512191119327.0,1351430218149.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,219.702.126.208,119.747.048.252,219702126208.0,119747048252.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,303.562.801.914,212.565.884.429,303562801914.0,212565884429.0
Cộng,Cộng,Cộng,9.964.382.593.676,6.476.014.023.061,9964382593676.0,6476014023061.0
