row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",11.420.395.810,12.873.233.988,11420395810.0,12873233988.0
Lãi chậm thanh toán,Lãi chậm thanh toán,Lãi chậm thanh toán,9.785.045.183,-,9785045183.0,
Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,27.037.500.000,12.617.500.000,27037500000.0,12617500000.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,6.469.425.647,93.117.407,6469425647.0,93117407.0
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,24.004.220,26.293.614,24004220.0,26293614.0
Cộng,Cộng,Cộng,54.736.370.860,25.610.145.009,54736370860.0,25610145009.0
