row_label_raw,row_label_full,col_0,col_1,31/12/2019(VND) > Giá trị,31/12/2019(VND) > Dự phòng,01/01/2019(VND) > Giá trị,01/01/2019(VND) > Dự phòng,numeric__col_1,numeric__31/12/2019(VND) > Giá trị,numeric__31/12/2019(VND) > Dự phòng,numeric__01/01/2019(VND) > Giá trị,numeric__01/01/2019(VND) > Dự phòng
a.,a.,a.,Ngắn hạn,584.477.067.578,-,547.468.349.562,(55.731.000),,584477067578.0,,547468349562.0,-55731000.0
a.,a.,a.,Phải thu về lãi cho vay,550.113.711.668,-,526.418.340.343,-,,550113711668.0,,526418340343.0,
a.,a.,a.,Phải thu khác (i),33.455.828.309,-,21.050.009.219,(55.731.000),,33455828309.0,,21050009219.0,-55731000.0
b.,b.,b.,Dài hạn,965.552.378,-,965.552.378,-,,965552378.0,,965552378.0,
b.,b.,b.,"Ký cược, ký quỹ",965.552.378,-,965.552.378,-,,965552378.0,,965552378.0,
b.,b.,b.,Cộng,585.442.619.956,-,548.433.901.940,(55.731.000),,585442619956.0,,548433901940.0,-55731000.0
