row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,9.588.802.691.790,6.292.368.889.023,9588802691790.0,6292368889023.0
Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,146.207.192.837,16.540.847.632,146207192837.0,16540847632.0
Cộng,Cộng,Cộng,9.735.009.884.627,6.308.909.736.655,9735009884627.0,6308909736655.0
