row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2016 > Chưa quá hạn và chưa bị suy giảm giá trị > Đã quá hạn nhưng chưa bị suy giảm giá trị > Bị suy giảm giá trị > Giá trị gộp,Tiền gửi tại Ngân hàng Nhà nước Việt Nam Triệu VND > 5.119.306 > - > 5.119.306,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND > 7.798.907 > - > 525.000 > 8.323.907,Các công cụ tài chính phải sinh Triệu VND > 16.065 > - > 16.065,Chứng khoán kinh doanh Triệu VND > 720.577 > - > 720.577,Cho vay khách hàng Triệu VND > 159.809.874 > 145.545 > 3.445.802 > 163.401.221,Chứng khoán đầu tư Triệu VND > 41.198.851 > - > 3.712.830 > 44.911.681,Tài sản tài chính khác Triệu VND > 6.240.924 > 47.990 > 1.043.672 > 7.332.586,Tổng Triệu VND > 220.904.504 > 193.535 > 8.727.304 > 229.825.343,numeric__Tiền gửi tại Ngân hàng Nhà nước Việt Nam Triệu VND > 5.119.306 > - > 5.119.306,numeric__Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND > 7.798.907 > - > 525.000 > 8.323.907,numeric__Các công cụ tài chính phải sinh Triệu VND > 16.065 > - > 16.065,numeric__Chứng khoán kinh doanh Triệu VND > 720.577 > - > 720.577,numeric__Cho vay khách hàng Triệu VND > 159.809.874 > 145.545 > 3.445.802 > 163.401.221,numeric__Chứng khoán đầu tư Triệu VND > 41.198.851 > - > 3.712.830 > 44.911.681,numeric__Tài sản tài chính khác Triệu VND > 6.240.924 > 47.990 > 1.043.672 > 7.332.586,numeric__Tổng Triệu VND > 220.904.504 > 193.535 > 8.727.304 > 229.825.343
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,-,(171.880),-,-,(1.796.795),(2.467.388),(518.166),(4.954.229),,-171880.0,,,-1796795.0,-2467388.0,-518166.0,-4954229.0
Giá trị ròng,Giá trị ròng,Giá trị ròng,5.119.306,8.152.027,16.065,720.577,161.604.426,42.444.293,6.814.420,224.871.114,5119306.0,8152027.0,16065.0,720577.0,161604426.0,42444293.0,6814420.0,224871114.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,,,,,,,,,,,,,,,,
Dự phòng cụ thể,Dự phòng rủi ro > Dự phòng cụ thể,Dự phòng cụ thể,-,(171.880),-,-,(582.091),(2.438.698),-,(3.192.669),,-171880.0,,,-582091.0,-2438698.0,,-3192669.0
Dự phòng chung,Dự phòng rủi ro > Dự phòng chung,Dự phòng chung,-,-,-,-,(1.214.704),(28.690),-,(1.243.394),,,,,-1214704.0,-28690.0,,-1243394.0
Dự phòng rủi ro khác,Dự phòng rủi ro > Dự phòng rủi ro khác,Dự phòng rủi ro khác,-,-,-,-,-,-,(518.166),(518.166),,,,,,,-518166.0,-518166.0
,,,-,(171.880),-,-,(1.796.795),(2.467.388),(518.166),(4.954.229),,-171880.0,,,-1796795.0,-2467388.0,-518166.0,-4954229.0
