row_label_raw,row_label_full,31/12/2016 > Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,"Thuyết minh > 12(ii) > 12(iii),12(iv) > 17(ii)",Số dư Triệu VND > 1.427.566 > 20.939 > 1.837.319 > 648.500,"Năm đáo hạn > 2015 > 2018, 2020 > 2015",Dự phòng chung Triệu VND > 11.074 > - > 18.265 > -,Dự phòng cụ thể Triệu VND > 194.371 > 243 > 1.835.159 > 353.846,"numeric__Thuyết minh > 12(ii) > 12(iii),12(iv) > 17(ii)",numeric__Số dư Triệu VND > 1.427.566 > 20.939 > 1.837.319 > 648.500,"numeric__Năm đáo hạn > 2015 > 2018, 2020 > 2015",numeric__Dự phòng chung Triệu VND > 11.074 > - > 18.265 > -,numeric__Dự phòng cụ thể Triệu VND > 194.371 > 243 > 1.835.159 > 353.846
,,,,3.934.324,,29.339,2.383.619,,3934324.0,,29339.0,2383619.0
31/12/2015,31/12/2015,31/12/2015,Thuyết minh,Số dư Triệu VND,Năm đáo hạn,Dự phòng chung Triệu VND,Dự phòng cụ thể Triệu VND,,,,,
Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,31/12/2015 > Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,12(ii),1.866.081,2015,14.134,62.655,,1866081.0,2015.0,14134.0,62655.0
Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,31/12/2015 > Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,"12(iii),12(iv)",20.939,,-,1.933,,20939.0,,,1933.0
Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,31/12/2015 > Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,"12(iii),12(iv)",2.734.353,"2015, 2018,2020",20.841,848.511,,2734353.0,,20841.0,848511.0
Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,31/12/2015 > Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,Cho vay khách hàngChứng khoán đầu tư sẵn sàngđể bán – cổ phiếuChứng khoán đầu tư giữ đếngày đảo hạn – trái phiếuCác khoản phải thu khác,17(ii),1.166.857,2015,-,353.846,,1166857.0,2015.0,,353846.0
,,,,5.788.230,,34.975,1.266.945,,5788230.0,,34975.0,1266945.0
