row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2015 > Chưa quá hạn và chưa bị suy giảm giá trị > Đã quả hạn nhưng chưa bị suy giảm giá trị > Bị suy giảm giá trị > Giá trị gộp,Tiền gửi tại Ngân hàng Nhà nước Việt Nam Triệu VND > 4.608.680 > - > 4.608.680,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND > 9.898.263 > - > 424.078 > 10.322.341,Các công cụ tài chính phải sinh Triệu VND > 47.603 > - > 47.603,Chứng khoán kinh doanh Triệu VND > -,Cho vay khách hàng Triệu VND > 131.166.422 > 73.313 > 4.108.536 > 135.348.271,Chứng khoán đầu tư Triệu VND > 34.855.127 > - > 4.920.468 > 39.775.595,Tài sản tài chính khác Triệu VND > 6.241.198 > - > 1.548.305 > 7.789.503,Tổng Triệu VND > 186.817.293 > 73.313 > 11.001.387 > 197.891.993,numeric__Tiền gửi tại Ngân hàng Nhà nước Việt Nam Triệu VND > 4.608.680 > - > 4.608.680,numeric__Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND > 9.898.263 > - > 424.078 > 10.322.341,numeric__Các công cụ tài chính phải sinh Triệu VND > 47.603 > - > 47.603,numeric__Chứng khoán kinh doanh Triệu VND > -,numeric__Cho vay khách hàng Triệu VND > 131.166.422 > 73.313 > 4.108.536 > 135.348.271,numeric__Chứng khoán đầu tư Triệu VND > 34.855.127 > - > 4.920.468 > 39.775.595,numeric__Tài sản tài chính khác Triệu VND > 6.241.198 > - > 1.548.305 > 7.789.503,numeric__Tổng Triệu VND > 186.817.293 > 73.313 > 11.001.387 > 197.891.993
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,-,(200.141),-,-,(1.540.817),(1.564.679),(563.292),(3.868.929),,-200141.0,,,-1540817.0,-1564679.0,-563292.0,-3868929.0
Giá trị ròng,Giá trị ròng,Giá trị ròng,4.608.680,10.122.200,47.603,-,133.807.454,38.210.916,7.226.211,194.023.064,4608680.0,10122200.0,47603.0,,133807454.0,38210916.0,7226211.0,194023064.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,,,,,,,,,,,,,,,,
Dự phòng cụ thể,Dự phòng rủi ro > Dự phòng cụ thể,Dự phòng cụ thể,-,(200.141),-,-,(562.774),(1.533.969),-,(2.296.884),,-200141.0,,,-562774.0,-1533969.0,,-2296884.0
Dự phòng chung,Dự phòng rủi ro > Dự phòng chung,Dự phòng chung,-,-,-,-,(978.043),(30.710),-,(1.008.753),,,,,-978043.0,-30710.0,,-1008753.0
Dự phòng giảm giá,Dự phòng rủi ro > Dự phòng giảm giá,Dự phòng giảm giá,-,-,-,-,-,-,(22.500),(22.500),,,,,,,-22500.0,-22500.0
Dự phòng rủi ro khác,Dự phòng rủi ro > Dự phòng rủi ro khác,Dự phòng rủi ro khác,-,-,-,-,-,-,(540.792),(540.792),,,,,,,-540792.0,-540792.0
,,,-,(200.141),-,-,(1.540.817),(1.564.679),(563.292),(3.868.929),,-200141.0,,,-1540817.0,-1564679.0,-563292.0,-3868929.0
