row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng",,
Bắt động sản,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng > Bắt động sản",Bắt động sản,259.422.000,212.054.436,259422000.0,212054436.0
Hàng tồn kho,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng > Hàng tồn kho",Hàng tồn kho,1.831.621,2.405.473,1831621.0,2405473.0
Máy móc và thiết bị,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng > Máy móc và thiết bị",Máy móc và thiết bị,9.055.193,9.632.069,9055193.0,9632069.0
Giấy tờ có giá,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu của khách hàng > Giấy tờ có giá",Giấy tờ có giá,31.896.937,30.869.981,31896937.0,30869981.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Giấy tờ có giá do doanh nghiệp phát hành (*),Trong đó: > ▪ Giấy tờ có giá do doanh nghiệp phát hành (*),▪ Giấy tờ có giá do doanh nghiệp phát hành (*),31.896.937,30.869.981,31896937.0,30869981.0
Tài sản khác,Trong đó: > Tài sản khác,Tài sản khác,22.935.259,24.211.215,22935259.0,24211215.0
,,,325.141.010,279.173.174,325141010.0,279173174.0
"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác",,
Bắt động sản,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Bắt động sản",Bắt động sản,468.740,447.874,468740.0,447874.0
Giấy tờ có giá (*),"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Giấy tờ có giá (*)",Giấy tờ có giá (*),1.900.000,4.714.000,1900000.0,4714000.0
Tài sản khác,"Tài sản, giấy tờ có giá nhận thế chấp, cảm cố và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Tài sản khác",Tài sản khác,-,1.073.900,,1073900.0
,,,2.368.740,6.235.774,2368740.0,6235774.0
,,,327.509.750,285.408.948,327509750.0,285408948.0
