row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2016 Triệu VND,2015 Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2016 Triệu VND,numeric__2015 Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế (mang sang từ trang trước),,1.667.026,1.314.151,,,1667026.0,1314151.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,37,(338.590),(283.828),,37.0,-338590.0,-283828.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,37,(3.262),(2.091),,37.0,-3262.0,-2091.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,37,(341.852),(285.919),,37.0,-341852.0,-285919.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,1.325.174,1.028.232,,,1325174.0,1028232.0
XV,XV,XV,Lãi trên cổ phiếu (VND/cổ phiếu),38,1.293,1.033,,38.0,1293.0,1033.0
