row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",2.281.452,1.741.689,2281452.0,1741689.0
Thuế TNDN hoãn lại phải trả (Thuyết minh 24),Thuế TNDN hoãn lại phải trả (Thuyết minh 24),Thuế TNDN hoãn lại phải trả (Thuyết minh 24),462,-,462.0,
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,,
▪ Chuyển tiền phải trả,Các khoản phải trả và công nợ khác > ▪ Chuyển tiền phải trả,▪ Chuyển tiền phải trả,383.952,187.254,383952.0,187254.0
▪ Thuế và các khoản phải nộp cho Nhà nước (Thuyết minh 24),Các khoản phải trả và công nợ khác > ▪ Thuế và các khoản phải nộp cho Nhà nước (Thuyết minh 24),▪ Thuế và các khoản phải nộp cho Nhà nước (Thuyết minh 24),36.190,37.899,36190.0,37899.0
▪ Doanh thu chưa thực hiện,Các khoản phải trả và công nợ khác > ▪ Doanh thu chưa thực hiện,▪ Doanh thu chưa thực hiện,28.593,20.028,28593.0,20028.0
▪ Các khoản phải trả khác (i),Các khoản phải trả và công nợ khác > ▪ Các khoản phải trả khác (i),▪ Các khoản phải trả khác (i),817.740,913.858,817740.0,913858.0
"▪ Quỹ khen thưởng, phúc lợi (ii)","Các khoản phải trả và công nợ khác > ▪ Quỹ khen thưởng, phúc lợi (ii)","▪ Quỹ khen thưởng, phúc lợi (ii)",45.691,729,45691.0,729.0
,,,1.312.166,1.159.768,1312166.0,1159768.0
,,,3.594.080,2.901.457,3594080.0,2901457.0
