row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VNDĐã phân loại lại,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VNDĐã phân loại lại
Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,1.909.009,1.659.869,1909009.0,1659869.0
"Công ty cổ phần, công ty TNHH, doanh nghiệp tư nhân","Công ty cổ phần, công ty TNHH, doanh nghiệp tư nhân","Công ty cổ phần, công ty TNHH, doanh nghiệp tư nhân",72.951.189,64.691.884,72951189.0,64691884.0
Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,1.157.317,796.400,1157317.0,796400.0
Công ty 100% vốn nước ngoài,Công ty 100% vốn nước ngoài,Công ty 100% vốn nước ngoài,872.367,1.591.088,872367.0,1591088.0
Hợp tác xã,Hợp tác xã,Hợp tác xã,83.268,63.992,83268.0,63992.0
Cá nhân và khách hàng khác,Cá nhân và khách hàng khác,Cá nhân và khách hàng khác,86.428.071,66.545.038,86428071.0,66545038.0
,,,163.401.221,135.348.271,163401221.0,135348271.0
