row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,,,
▪ Chứng khoán Chính phủ,Chứng khoán nợ > ▪ Chứng khoán Chính phủ,▪ Chứng khoán Chính phủ,8.950.088,8.880.544,8950088.0,8880544.0
▪ Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ > ▪ Chứng khoán nợ do các TCTD khác trong nước phát hành,▪ Chứng khoán nợ do các TCTD khác trong nước phát hành,1.137.434,1.923.542,1137434.0,1923542.0
▪ Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành,Chứng khoán nợ > ▪ Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành,▪ Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành,-,150.000,,150000.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,,,,
▪ Chứng khoán vốn do các TCTD khác trong nước phát hành,Chứng khoán vốn > ▪ Chứng khoán vốn do các TCTD khác trong nước phát hành,▪ Chứng khoán vốn do các TCTD khác trong nước phát hành,4.222,4.222,4222.0,4222.0
▪ Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành (ii),Chứng khoán vốn > ▪ Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành (ii),▪ Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành (ii),870.869,982.940,870869.0,982940.0
Tổng chứng khoán đầu tư sẵn sàng để bán,Chứng khoán vốn > Tổng chứng khoán đầu tư sẵn sàng để bán,Tổng chứng khoán đầu tư sẵn sàng để bán,10.962.613,11.941.248,10962613.0,11941248.0
Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,,
Dự phòng giảm giá (v),Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán > Dự phòng giảm giá (v),Dự phòng giảm giá (v),(517.919),(518.934),-517919.0,-518934.0
Dự phòng chung (vi),Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán > Dự phòng chung (vi),Dự phòng chung (vi),-,(1.125),,-1125.0
,,,(517.919),(520.059),-517919.0,-520059.0
,,,10.444.694,11.421.189,10444694.0,11421189.0
Chứng khoán đầu tư giữ đến ngày đáo hạn (không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán đầu tư giữ đến ngày đáo hạn (không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán đầu tư giữ đến ngày đáo hạn (không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán đầu tư giữ đến ngày đáo hạn (không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán đầu tư giữ đến ngày đáo hạn (không bao gồm trái phiếu đặc biệt do VAMC phát hành),,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,,,
▪ Chứng khoán Chính phủ (i),Chứng khoán nợ > ▪ Chứng khoán Chính phủ (i),▪ Chứng khoán Chính phủ (i),26.785.331,19.389.774,26785331.0,19389774.0
▪ Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ > ▪ Chứng khoán nợ do các TCTD khác trong nước phát hành,▪ Chứng khoán nợ do các TCTD khác trong nước phát hành,3.796.014,3.293.379,3796014.0,3293379.0
▪ Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành (iii),Chứng khoán nợ > ▪ Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành (iii),▪ Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành (iii),2.756.181,4.255.586,2756181.0,4255586.0
Tổng chứng khoán đầu tư giữ đến ngày đáo hạn (không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán nợ > Tổng chứng khoán đầu tư giữ đến ngày đáo hạn (không bao gồm trái phiếu đặc biệt do VAMC phát hành),Tổng chứng khoán đầu tư giữ đến ngày đáo hạn (không bao gồm trái phiếu đặc biệt do VAMC phát hành),33.337.526,26.938.739,33337526.0,26938739.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (iv),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (iv),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (iv),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (iv),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (iv),,
Dự phòng chung (vi),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (iv) > Dự phòng chung (vi),Dự phòng chung (vi),(28.690),(29.585),-28690.0,-29585.0
Dự phòng cụ thể (vii),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (iv) > Dự phòng cụ thể (vii),Dự phòng cụ thể (vii),(2.021.259),(1.151.856),-2021259.0,-1151856.0
,,,(2.049.949),(1.181.441),-2049949.0,-1181441.0
,,,31.287.577,25.757.298,31287577.0,25757298.0
Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,,
Mệnh giá trái phiếu đặc biệt,Trái phiếu đặc biệt do VAMC phát hành > Mệnh giá trái phiếu đặc biệt,Mệnh giá trái phiếu đặc biệt,1.486.633,1.882.770,1486633.0,1882770.0
Dự phòng trái phiếu đặc biệt (viii),Trái phiếu đặc biệt do VAMC phát hành > Dự phòng trái phiếu đặc biệt (viii),Dự phòng trái phiếu đặc biệt (viii),(417.439),(382.113),-417439.0,-382113.0
,,,1.069.194,1.500.657,1069194.0,1500657.0
Tổng chứng khoán đầu tư,Trái phiếu đặc biệt do VAMC phát hành > Tổng chứng khoán đầu tư,Tổng chứng khoán đầu tư,42.801.465,38.679.144,42801465.0,38679144.0
