row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2023 > VND,01/01/2023 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2023 > VND,numeric__01/01/2023 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,1.036.383.290.648,1.231.562.458.402,,,1036383290648.0,1231562458402.0
110,110,110,I. Tiền và các khoản tương đương tiền,04,94.879.567.912,237.757.092.560,,4.0,94879567912.0,237757092560.0
111,111,111,1. Tiền,,94.879.567.912,198.757.092.560,,,94879567912.0,198757092560.0
112,112,112,2. Các khoản tương đương tiền,,-,39.000.000.000,,,,39000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,05,538.794.066.400,473.346.594.521,,5.0,538794066400.0,473346594521.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,538.794.066.400,473.346.594.521,,,538794066400.0,473346594521.0
130,130,130,III. Các khoản phải thu ngắn hạn,,59.303.254.121,33.994.060.148,,,59303254121.0,33994060148.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,06,37.357.465.986,13.446.833.384,,6.0,37357465986.0,13446833384.0
132,132,132,2. Trả trước cho người bán ngắn hạn,07,2.942.917.406,80.763.871,,7.0,2942917406.0,80763871.0
136,136,136,3. Phải thu ngắn hạn khác,08,20.750.370.729,21.514.962.893,,8.0,20750370729.0,21514962893.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,,(1.747.500.000),(1.048.500.000),,,-1747500000.0,-1048500000.0
140,140,140,IV. Hàng tồn kho,10,261.329.528.294,416.808.118.989,,10.0,261329528294.0,416808118989.0
141,141,141,1. Hàng tồn kho,,261.415.803.592,421.704.837.549,,,261415803592.0,421704837549.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(86.275.298),(4.896.718.560),,,-86275298.0,-4896718560.0
150,150,150,V. Tài sản ngắn hạn khác,,82.076.873.921,69.656.592.184,,,82076873921.0,69656592184.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,15,1.058.758.807,169.514.849,,15.0,1058758807.0,169514849.0
152,152,152,2. Thuế GTGT được khấu trừ,,79.943.797.604,65.871.036.089,,,79943797604.0,65871036089.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,1.074.317.510,3.616.041.246,,19.0,1074317510.0,3616041246.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.637.207.943.090,3.261.028.637.108,,,3637207943090.0,3261028637108.0
220,220,220,I. Tài sản cố định,,7.113.331.042,23.153.837.779,,,7113331042.0,23153837779.0
221,221,221,1. Tài sản cố định hữu hình,12,3.593.331.042,19.633.837.779,,12.0,3593331042.0,19633837779.0
222,222,222,- Nguyên giá,,8.381.475.226,31.692.909.172,,,8381475226.0,31692909172.0
223,223,223,- Giá trị hao mòn lũy kế,,(4.788.144.184),(12.059.071.393),,,-4788144184.0,-12059071393.0
227,227,227,2. Tài sản cố định vô hình,13,3.520.000.000,3.520.000.000,,13.0,3520000000.0,3520000000.0
228,228,228,- Nguyên giá,,3.520.000.000,3.520.000.000,,,3520000000.0,3520000000.0
230,230,230,II. Bất động sản đầu tư,14,485.214.788.736,196.739.165.150,,14.0,485214788736.0,196739165150.0
231,231,231,- Nguyên giá,,533.497.027.228,228.897.249.378,,,533497027228.0,228897249378.0
232,232,232,- Giá trị hao mòn lũy kế,,(48.282.238.492),(32.158.084.228),,,-48282238492.0,-32158084228.0
240,240,240,III. Tài sản dở dang dài hạn,11,10.047.350.614,16.083.110.583,,11.0,10047350614.0,16083110583.0
242,242,242,1. Chỉ phí xây dựng cơ bản dở dang,,10.047.350.614,16.083.110.583,,,10047350614.0,16083110583.0
250,250,250,IV. Đầu tư tài chính dài hạn,05,3.128.859.858.789,3.015.361.937.021,,5.0,3128859858789.0,3015361937021.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,3.128.859.858.789,3.011.361.937.021,,,3128859858789.0,3011361937021.0
255,255,255,2. Đầu tư nằm giữ đến ngày đáo hạn,,-,4.000.000.000,,,,4000000000.0
260,260,260,V. Tài sản dài hạn khác,,5.972.613.909,9.690.586.575,,,5972613909.0,9690586575.0
261,261,261,1. Chỉ phí trả trước dài hạn,15,5.972.613.909,9.690.586.575,,15.0,5972613909.0,9690586575.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.673.591.233.738,4.492.591.095.510,,,4673591233738.0,4492591095510.0
