row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá trị hợp lý,Giá gốc_1,Dự phòng_1,Giá trị hợp lý_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá trị hợp lý,numeric__Giá gốc_1,numeric__Dự phòng_1,numeric__Giá trị hợp lý_1
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,-,-,-,40.000.000.000,-,40.000.000.000,,,,40000000000.0,,40000000000.0
Ngân hàng TMCP Hàng hải Việt Nam,Ngân hàng TMCP Hàng hải Việt Nam,Ngân hàng TMCP Hàng hải Việt Nam,-,-,-,40.000.000.000,,40.000.000.000,,,,40000000000.0,,40000000000.0
Trái phiếu,Trái phiếu,Trái phiếu,-,-,-,2.000.000.000,-,2.000.000.000,,,,2000000000.0,,2000000000.0
Ngân hàng Nông nghiệp và PT Nông thôn,Ngân hàng Nông nghiệp và PT Nông thôn,Ngân hàng Nông nghiệp và PT Nông thôn,-,-,-,2.000.000.000,,2.000.000.000,,,,2000000000.0,,2000000000.0
Cộng,Cộng,Cộng,-,-,-,42.000.000.000,-,42.000.000.000,,,,42000000000.0,,42000000000.0
