row_label_raw,row_label_full,b) Phải thu về cho vay dài hạn,Cuối kỳ VND > Giá trị gốc,Cuối kỳ VND > Dự phòng,Đầu năm VND > Giá trị gốc,Đầu năm VND > Dự phòng,numeric__Cuối kỳ VND > Giá trị gốc,numeric__Cuối kỳ VND > Dự phòng,numeric__Đầu năm VND > Giá trị gốc,numeric__Đầu năm VND > Dự phòng
Công ty CP Đầu tư xây dựng A.T.A,Công ty CP Đầu tư xây dựng A.T.A,Công ty CP Đầu tư xây dựng A.T.A,4.456.000.000,-,4.456.000.000,-,4456000000.0,,4456000000.0,
Cộng,Cộng,Cộng,58.202.850.785,-,80.361.275.945,-,58202850785.0,,80361275945.0,
