row_label_raw,row_label_full,a),Chi phí trả trước ngắn hạn,Cuối năm VND,Đầu năm VND,numeric__Chi phí trả trước ngắn hạn,numeric__Cuối năm VND,numeric__Đầu năm VND
a),a),a),Chi phí bán hàng chờ phân bổ,40.598.993.463,5.678.994.683,,40598993463.0,5678994683.0
a),a),a),"Công cụ, dụng cụ xuất dùng",271.457.634,311.348.856,,271457634.0,311348856.0
a),a),a),Chi phí thuê văn phòng,204.587.628,204.587.628,,204587628.0,204587628.0
a),a),a),Chi phí chờ phân bổ ngắn hạn khác,173.623.767,601.099.269,,173623767.0,601099269.0
a),a),a),Cộng,41.248.662.492,6.796.030.436,,41248662492.0,6796030436.0
b),b),b),Chi phí trả trước dài hạn,Cuối năm VND,Đầu năm VND,,,
b),b) > b),b),Chi phí thuê văn phòng,4.916.302.723,5.120.890.351,,4916302723.0,5120890351.0
b),b) > b),b),Chi phí hoàn thiện văn phòng,1.093.102.184,1.119.336.636,,1093102184.0,1119336636.0
b),b) > b),b),Cộng,6.009.404.907,6.240.226.987,,6009404907.0,6240226987.0
