row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,Lưu chuyển tiền từ hoạt động kinh doanh,Lưu chuyển tiền từ hoạt động kinh doanh,Lưu chuyển tiền từ hoạt động kinh doanh,Lưu chuyển tiền từ hoạt động kinh doanh,,,,
01,01,01,Lợi nhuận trước thuếĐiều chỉnh cho các khoản,-,128.135.130.882,28.075.839.772,,,128135130882.0,28075839772.0
02,02,02,Khấu hao tài sản cố định và bất động sản đầu tư,6.242.152.566,9.255.719.160,,,6242152566.0,9255719160.0,
03,03,03,Các khoản dự phòng,(3.983.890.116),14.335.710.541,,,-3983890116.0,14335710541.0,
04,04,04,"Lãi, lỗ chênh lệch tỷ giá đánh giá lại khoản mục tiền",21.054.891.039,-,,,21054891039.0,,
05,05,05,"Lãi, lỗ từ hoạt động đầu tư",(26.295.210.764),(38.362.506.181),,,-26295210764.0,-38362506181.0,
06,06,06,Chi phí lãi vay,5.004.898.055,805.400.470,,,5004898055.0,805400470.0,
08,08,08,Lợi nhuận từ hoạt động KD trước thay đổi vốn LĐ,130.157.971.662,14.110.163.762,,,130157971662.0,14110163762.0,
09,09,09,"Tăng, giảm các khoản phải thu",(349.170.498.334),(11.551.279.337),,,-349170498334.0,-11551279337.0,
10,10,10,"Tăng, giảm hàng tồn kho",(385.045.823.259),(427.199.798.769),,,-385045823259.0,-427199798769.0,
11,11,11,"Tăng, giảm các khoản phải trả",405.344.837.742,176.777.662.371,,,405344837742.0,176777662371.0,
12,12,12,"Tăng, giảm chi phí trả trước",(34.221.809.976),2.673.009.922,,,-34221809976.0,2673009922.0,
13,13,13,"Tăng, giảm chứng khoán kinh doanh",-,29.857.641.449,,,,29857641449.0,
14,14,14,Tiền lãi vay đã trả,(137.099.483.121),(174.014.619.758),,,-137099483121.0,-174014619758.0,
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,(4.017.140.612),(8.905.613.594),,,-4017140612.0,-8905613594.0,
16,16,16,Tiền thu khác từ hoạt động kinh doanh,-,-,,,,,
17,16 > 17,17,Tiền chi khác cho hoạt động kinh doanh,(8.513.024.195),(9.472.494.698),,,-8513024195.0,-9472494698.0,
20,16 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,(382.564.970.093),(407.725.328.652),,,-382564970093.0,-407725328652.0,
,,,Lưu chuyển tiền từ hoạt động đầu tư,-,-,,,,,
21,16 > 21,21,"Tiền chi mua sắm, xây dựng TS và tài sản dài hạn khác",(360.567.825),(8.412.939.454),,,-360567825.0,-8412939454.0,
22,16 > 22,22,"Tiền thu thanh lý, bán TSCĐ, tài sản dài hạn khác",-,168.120.000,,,,168120000.0,
23,16 > 23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",(69.800.000.000),(369.656.602.904),,,-69800000000.0,-369656602904.0,
24,16 > 24,24,"Tiền thu cho vay, bán lại công cụ nợ của đơn vị khác",64.758.425.160,318.304.273.650,,,64758425160.0,318304273650.0,
25,16 > 25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,(870.498.847),(21.530.386.659),,,-870498847.0,-21530386659.0,
26,16 > 26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,82.639.524.860,11.832.840.840,,,82639524860.0,11832840840.0,
27,16 > 27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",24.468.408.360,32.613.123.712,,,24468408360.0,32613123712.0,
30,16 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,100.835.291.708,(36.681.570.815),,,100835291708.0,-36681570815.0,
,,,Lưu chuyển tiền từ hoạt động tài chính,-,-,,,,,
31,16 > 31,31,"Tiền thu phát hành CP, nhận vốn góp của chủ sở hữu",65.000.000.000,209.086.000.000,,,65000000000.0,209086000000.0,
32,32,32,"Tiền trả lại vốn cho các CSH, mua lại CP đã phát hành",-,-,,,,,
33,32 > 33,33,Tiền thu từ đi vay,677.295.883.017,136.476.770.688,,,677295883017.0,136476770688.0,
34,32 > 34,34,Tiền trả nợ gốc vay,(345.907.043.687),(241.064.000.000),,,-345907043687.0,-241064000000.0,
35,35,35,Tiền trả nợ gốc thuê tài chính,-,-,,,,,
36,35 > 36,36,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",-,(73.737.538.000),,,,-73737538000.0,
40,35 > 40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,396.388.839.330,30.761.232.688,,,396388839330.0,30761232688.0,
