row_label_raw,row_label_full,Cuối năm VND,Đầu năm VND,numeric__Đầu năm VND
992.376.875.274,992.376.875.274,992.376.875.274,989.167.138.546,989167138546.0
1.000.000.000.000,1.000.000.000.000,1.000.000.000.000,1.000.000.000.000,1000000000000.0
(7.623.124.726),(7.623.124.726),(7.623.124.726),(10.832.861.454),-10832861454.0
992.376.875.274,992.376.875.274,992.376.875.274,989.167.138.546,989167138546.0
