row_label_raw,row_label_full,Đầu tư tài chính dài hạn,Cuối năm VND > SL,Cuối năm VND > %,Cuối năm VND > Giá gốc,Cuối năm VND > Dự phòng,Cuối năm VND > Giá trị hợp lý,Đầu năm VND > SL,Đầu năm VND > %,Đầu năm VND > Giá gốc,Đầu năm VND > Dự phòng,Đầu năm VND > Giá trị hợp lý,numeric__Cuối năm VND > SL,numeric__Cuối năm VND > %,numeric__Cuối năm VND > Giá gốc,numeric__Cuối năm VND > Dự phòng,numeric__Cuối năm VND > Giá trị hợp lý,numeric__Đầu năm VND > SL,numeric__Đầu năm VND > %,numeric__Đầu năm VND > Giá gốc,numeric__Đầu năm VND > Dự phòng,numeric__Đầu năm VND > Giá trị hợp lý
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,,,292.488.358.865,(79.537.736.620),212.950.622.245,,,290.625.562.291,(81.860.706.703),208.764.855.588,,,292488358865.0,-79537736620.0,212950622245.0,,,290625562291.0,-81860706703.0,208764855588.0
Công ty CP Vật liệu Xây dựng DIC,Công ty CP Vật liệu Xây dựng DIC,Công ty CP Vật liệu Xây dựng DIC,8.479.982,"96,36",84.135.660.000,(43.611.681.311),40.523.978.689,8.479.982,"96,36",84.135.660.000,(38.232.194.195),45.903.465.805,8479982.0,96.36,84135660000.0,-43611681311.0,40523978689.0,8479982.0,96.36,84135660000.0,-38232194195.0,45903465805.0
Công ty CP Đầu tư Phát triển XD Hà Nam,Công ty CP Đầu tư Phát triển XD Hà Nam,Công ty CP Đầu tư Phát triển XD Hà Nam,7.617.926,"98,00",75.902.432.291,(4.815.981.699),71.086.450.592,7.617.926,"98,00",75.902.432.291,(4.812.604.369),71.089.827.922,7617926.0,98.0,75902432291.0,-4815981699.0,71086450592.0,7617926.0,98.0,75902432291.0,-4812604369.0,71089827922.0
Công ty CP Du lịch và Thương mại DIC,Công ty CP Du lịch và Thương mại DIC,Công ty CP Du lịch và Thương mại DIC,7.745.373,"68,58",75.389.000.000,-,75.389.000.000,7.745.373,"68,58",75.389.000.000,-,75.389.000.000,7745373.0,68.58,75389000000.0,,75389000000.0,7745373.0,68.58,75389000000.0,,75389000000.0
Công ty CP Đầu tư Phát triển Xây dựng Khoáng sản Miền Trung,Công ty CP Đầu tư Phát triển Xây dựng Khoáng sản Miền Trung,Công ty CP Đầu tư Phát triển Xây dựng Khoáng sản Miền Trung,2.115.794,"68,96",20.360.390.000,(15.022.993.610),5.337.396.390,2.115.794,"68,96",20.360.390.000,(12.286.307.710),8.074.082.290,2115794.0,68.96,20360390000.0,-15022993610.0,5337396390.0,2115794.0,68.96,20360390000.0,-12286307710.0,8074082290.0
Công ty CP Cấu kiện Bê tông DIC Miền Đông,Công ty CP Cấu kiện Bê tông DIC Miền Đông,Công ty CP Cấu kiện Bê tông DIC Miền Đông,3.186.900,"91,05",16.087.080.000,(16.087.080.000),-,3.186.900,"91,05",16.087.080.000,(16.087.080.000),-,3186900.0,91.05,16087080000.0,-16087080000.0,,3186900.0,91.05,16087080000.0,-16087080000.0,
Công ty CP Sông Đà DIC,Công ty CP Sông Đà DIC,Công ty CP Sông Đà DIC,,,,-,-,1.100.000,"55,00",11.000.000.000,(6.648.369.929),4.351.630.071,,,,,,1100000.0,55.0,11000000000.0,-6648369929.0,4351630071.0
