row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,7.262.572.370,1.151.780.870.391,7262572370.0,1151780870391.0
- Enerfo Pte Ltd (Singapore),- Enerfo Pte Ltd (Singapore),- Enerfo Pte Ltd (Singapore),-,630.235.409.400,,630235409400.0
- ETC Argo (PTY) LTD,- ETC Argo (PTY) LTD,- ETC Argo (PTY) LTD,-,417.770.038.350,,417770038350.0
- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,7.262.572.370,103.775.422.641,7262572370.0,103775422641.0
Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,778.910.096.896,971.011.930.206,778910096896.0,971011930206.0
- Công ty Cổ phần Đầu tư Asia Goldman,- Công ty Cổ phần Đầu tư Asia Goldman,- Công ty Cổ phần Đầu tư Asia Goldman,60.930.964.020,211.519.892.060,60930964020.0,211519892060.0
- Các nhà cung cấp trong nước khác,- Các nhà cung cấp trong nước khác,- Các nhà cung cấp trong nước khác,717.979.132.876,759.492.038.146,717979132876.0,759492038146.0
Phải trả các bên liên quan(Thuyết minh số 30),Phải trả các bên liên quan(Thuyết minh số 30),Phải trả các bên liên quan(Thuyết minh số 30),9.428.151.504,6.425.254.184,9428151504.0,6425254184.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,795.600.820.770,2.129.218.054.781,795600820770.0,2129218054781.0
