row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > (34.962.785.863) > 627.011.780.110,Năm trước > 426.918.562.774 > 200.057.089.304,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (34.962.785.863) > 627.011.780.110,numeric__Năm trước > 426.918.562.774 > 200.057.089.304
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,88.033.361,36.128.032,,,88033361.0,36128032.0
70,70,70,Tiền và tương đương tiền cuối năm,4,592.137.027.608,627.011.780.110,,4.0,592137027608.0,627011780110.0
