row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Nhà máy sản xuất Vacxin,Nhà máy sản xuất Vacxin,Nhà máy sản xuất Vacxin,166.874.564.563,84.817.479.439,166874564563.0,84817479439.0
Dự án nhà máy ép dầu giai đoạn 2 (*),Dự án nhà máy ép dầu giai đoạn 2 (*),Dự án nhà máy ép dầu giai đoạn 2 (*),121.276.910.557,99.100.474.835,121276910557.0,99100474835.0
Trung tâm thương mại Huyền Quang,Trung tâm thương mại Huyền Quang,Trung tâm thương mại Huyền Quang,109.001.808.029,81.003.347.439,109001808029.0,81003347439.0
Dự án cảng Dabaco - giai đoạn 2,Dự án cảng Dabaco - giai đoạn 2,Dự án cảng Dabaco - giai đoạn 2,32.493.135.765,35.657.221.219,32493135765.0,35657221219.0
Dự án chăn nuôi Thanh Hóa,Dự án chăn nuôi Thanh Hóa,Dự án chăn nuôi Thanh Hóa,-,780.208.055.559,,780208055559.0
Dự án lợn giống Dabaco Phú Thọ - giai đoạn 3,Dự án lợn giống Dabaco Phú Thọ - giai đoạn 3,Dự án lợn giống Dabaco Phú Thọ - giai đoạn 3,-,192.136.148.845,,192136148845.0
Các dự án khác,Các dự án khác,Các dự án khác,46.047.664.603,124.741.804.695,46047664603.0,124741804695.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,475.694.083.517,1.397.664.532.031,475694083517.0,1397664532031.0
