row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,17.545.571.709,17.020.647.157,17545571709.0,17020647157.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,554.333.530.190,604.804.421.819,554333530190.0,604804421819.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),20.257.925.709,5.186.711.134,20257925709.0,5186711134.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,592.137.027.608,627.011.780.110,592137027608.0,627011780110.0
