row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,92.930.163.276,764.088.241.491,92930163276.0,764088241491.0
- Người mua trả tiền trước cho dự án Lotus,- Người mua trả tiền trước cho dự án Lotus,- Người mua trả tiền trước cho dự án Lotus,13.490.000.000,15.530.000.000,13490000000.0,15530000000.0
- Người mua trả tiền trước cho dự án Parkview,- Người mua trả tiền trước cho dự án Parkview,- Người mua trả tiền trước cho dự án Parkview,-,698.417.080.000,,698417080000.0
- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,79.440.163.276,50.141.161.491,79440163276.0,50141161491.0
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),128.434.967.073,123.392.395.019,128434967073.0,123392395019.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,221.365.130.349,887.480.636.510,221365130349.0,887480636510.0
