row_label_raw,row_label_full,Số đầu năm,Năm nay > 213.998.343.055,Năm trước > 188.519.518.760,numeric__Năm nay > 213.998.343.055,numeric__Năm trước > 188.519.518.760
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,-,25.478.824.295,,25478824295.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(2.235.000.000),-,-2235000000.0,
Số cuối năm,Số cuối năm,Số cuối năm,211.763.343.055,213.998.343.055,211763343055.0,213998343055.0
