row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,28.401.596.144,23.901.798.931,28401596144.0,23901798931.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,571.003.648,608.388.254,571003648.0,608388254.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,146.360.657,457.058.801,146360657.0,457058801.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,3.589.691.370,4.090.013.188,3589691370.0,4090013188.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",1.853.976.946,2.768.765.669,1853976946.0,2768765669.0
Dự phòng/(Hoàn nhập) dự phòng phải thu khó đòi,Dự phòng/(Hoàn nhập) dự phòng phải thu khó đòi,Dự phòng/(Hoàn nhập) dự phòng phải thu khó đòi,(59.164.438.744),23.632.210.077,-59164438744.0,23632210077.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,3.998.952.722,3.862.977.542,3998952722.0,3862977542.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,10.835.095.535,18.332.817.424,10835095535.0,18332817424.0
Cộng,Cộng,Cộng,(9.767.761.722),77.654.029.886,-9767761722.0,77654029886.0
Chi phí quản lý các năm trước chưa phân bổ,Chi phí quản lý các năm trước chưa phân bổ,Chi phí quản lý các năm trước chưa phân bổ,7.670.012.352,6.083.677.678,7670012352.0,6083677678.0
Trích trước chi phí quản lý năm trước,Trích trước chi phí quản lý năm trước,Trích trước chi phí quản lý năm trước,741.921.409,305.947.446,741921409.0,305947446.0
Kết chuyển vào kết quả kinh doanh năm nay,Kết chuyển vào kết quả kinh doanh năm nay,Kết chuyển vào kết quả kinh doanh năm nay,(9.908.473.104),76.503.669.175,-9908473104.0,76503669175.0
Trích trước chi phí quản lý năm sau,Trích trước chi phí quản lý năm sau,Trích trước chi phí quản lý năm sau,-,741.921.409,,741921409.0
Chi phí chờ kết chuyển sang năm sau,Chi phí chờ kết chuyển sang năm sau,Chi phí chờ kết chuyển sang năm sau,7.068.802.325,7.670.012.352,7068802325.0,7670012352.0
