row_label_raw,row_label_full,col_0,31/12/2020 > Giá trị ghi sổ,31/12/2020 > Số có khả năng trả nợ,01/01/2020 > Giá trị ghi sổ,01/01/2020 > Số có khả năng trả nợ,numeric__31/12/2020 > Giá trị ghi sổ,numeric__31/12/2020 > Số có khả năng trả nợ,numeric__01/01/2020 > Giá trị ghi sổ,numeric__01/01/2020 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,,,,
Công ty TNHH Mô Hinh Xanh,Công ty TNHH Mô Hinh Xanh,Công ty TNHH Mô Hinh Xanh,-,-,280.000.000,280.000.000,,,280000000.0,280000000.0
Công ty TNHH Đầu tư kinh doanh Bất động sản Shiny,Công ty TNHH Đầu tư kinh doanh Bất động sản Shiny,Công ty TNHH Đầu tư kinh doanh Bất động sản Shiny,86.404.116,86.404.116,86.404.116,86.404.116,86404116.0,86404116.0,86404116.0,86404116.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,59.690.246,59.690.246,39.893.520,39.893.520,59690246.0,59690246.0,39893520.0,39893520.0
Cộng,Cộng,Cộng,146.094.362,146.094.362,406.297.636,406.297.636,146094362.0,146094362.0,406297636.0,406297636.0
