row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2023 VND,Tại ngày 31 tháng 12 năm > 2022 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2023 VND,numeric__Tại ngày 31 tháng 12 năm > 2022 VND
100,100,100,TÀI SẢN NGẮN HẠN,,9.322.639.041.423,10.414.909.064.976,,,9322639041423.0,10414909064976.0
110,110,110,Tiền và các khoản tương đương tiền,3,785.479.050.340,1.005.403.528.970,,3.0,785479050340.0,1005403528970.0
111,111,111,Tiền,,748.979.050.340,948.303.528.970,,,748979050340.0,948303528970.0
112,112,112,Các khoản tương đương tiền,,36.500.000.000,57.100.000.000,,,36500000000.0,57100000000.0
120,120,120,Đầu tư tài chính ngắn hạn,,289.613.600.644,251.569.818.437,,,289613600644.0,251569818437.0
121,121,121,Chứng khoán kinh doanh,4(a),9.353.176,9.353.176,,,9353176.0,9353176.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(b),289.604.247.468,251.560.465.261,,,289604247468.0,251560465261.0
130,130,130,Các khoản phải thu ngắn hạn,,1.926.737.095.556,1.516.693.874.948,,,1926737095556.0,1516693874948.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,1.741.024.306.210,1.060.728.823.320,,5.0,1741024306210.0,1060728823320.0
132,132,132,Trả trước cho người bán ngắn hạn,6,179.230.779.567,438.034.966.801,,6.0,179230779567.0,438034966801.0
136,136,136,Phải thu ngắn hạn khác,7(a),17.179.219.247,26.734.127.887,,,17179219247.0,26734127887.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,5,(10.697.209.468),(8.804.043.060),,5.0,-10697209468.0,-8804043060.0
140,140,140,Hàng tồn kho,8,5.718.699.385.156,7.000.417.214.505,,8.0,5718699385156.0,7000417214505.0
141,141,141,Hàng tồn kho,,5.849.032.778.100,7.337.269.938.041,,,5849032778100.0,7337269938041.0
149,149,149,Dự phòng giảm giá hàng tồn kho,,(130.333.392.944),(336.852.723.536),,,-130333392944.0,-336852723536.0
150,150,150,Tài sản ngắn hạn khác,,602.109.909.727,640.824.628.116,,,602109909727.0,640824628116.0
151,151,151,Chi phí trả trước ngắn hạn,9(a),16.586.369.709,16.774.143.093,,,16586369709.0,16774143093.0
152,152,152,"Thuế giá trị gia tăng (""GTGT"") được khấu trừ",14(a),585.451.185.075,624.032.687.013,,,585451185075.0,624032687013.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,14(a),72.354.943,17.798.010,,,72354943.0,17798010.0
