row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
Doanh thu bán thành phẩm,Doanh thu > Doanh thu bán thành phẩm,Doanh thu bán thành phẩm,18.224.197.647.319,22.587.517.520.377,18224197647319.0,22587517520377.0
Doanh thu khác,Doanh thu > Doanh thu khác,Doanh thu khác,397.014.920.388,540.811.470.208,397014920388.0,540811470208.0
,,,18.621.212.567.707,23.128.328.990.585,18621212567707.0,23128328990585.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Chiết khấu thương mại,Các khoản giảm trừ > Chiết khấu thương mại,Chiết khấu thương mại,(19.463.621.089),(33.034.669.362),-19463621089.0,-33034669362.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,(12.418.203),(12.837.773.257),-12418203.0,-12837773257.0
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(5.762.275.328),(11.209.262.719),-5762275328.0,-11209262719.0
,,,(25.238.314.620),(57.081.705.338),-25238314620.0,-57081705338.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,
Doanh thu thuần về bán thành phẩm,Doanh thu thuần > Doanh thu thuần về bán thành phẩm,Doanh thu thuần về bán thành phẩm,18.198.959.332.699,22.530.435.815.039,18198959332699.0,22530435815039.0
Doanh thu thuần khác,Doanh thu thuần > Doanh thu thuần khác,Doanh thu thuần khác,397.014.920.388,540.811.470.208,397014920388.0,540811470208.0
,,,18.595.974.253.087,23.071.247.285.247,18595974253087.0,23071247285247.0
