row_label_raw,row_label_full,col_0,2023 > Giá trị VND,2023 > Số có khả năng trả nợ VND,2022 > Giá trị VND,2022 > Số có khả năng trả nợ VND,numeric__2023 > Giá trị VND,numeric__2023 > Số có khả năng trả nợ VND,numeric__2022 > Giá trị VND,numeric__2022 > Số có khả năng trả nợ VND
Win Faith Trading Limited,Win Faith Trading Limited,Win Faith Trading Limited,501.945.188.006,501.945.188.006,-,-,501945188006.0,501945188006.0,,
Công ty TNHH Thép Kim Quốc,Công ty TNHH Thép Kim Quốc,Công ty TNHH Thép Kim Quốc,309.737.250.827,309.737.250.827,-,-,309737250827.0,309737250827.0,,
Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,271.820.704.101,271.820.704.101,105.066.440.600,105.066.440.600,271820704101.0,271820704101.0,105066440600.0,105066440600.0
Phải trả theo cam kết LC Upas -Thư tín dụng trả chậm,Phải trả theo cam kết LC Upas -Thư tín dụng trả chậm,Phải trả theo cam kết LC Upas -Thư tín dụng trả chậm,79.534.676.128,79.534.676.128,2.070.828.163.605,2.070.828.163.605,79534676128.0,79534676128.0,2070828163605.0,2070828163605.0
Khác,Khác,Khác,468.381.439.014,468.381.439.014,368.446.211.551,368.446.211.551,468381439014.0,468381439014.0,368446211551.0,368446211551.0
,,,1.631.419.258.076,1.631.419.258.076,2.544.340.815.756,2.544.340.815.756,1631419258076.0,1631419258076.0,2544340815756.0,2544340815756.0
