row_label_raw,row_label_full,col_0,Thuyết minh,31/12/2016 VND,1/1/2016 VND,numeric__Thuyết minh,numeric__31/12/2016 VND,numeric__1/1/2016 VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,(ii),654.067.652.192,1.357.221.465.843,,654067652192.0,1357221465843.0
Các khoản đầu tư nắm giữ đến ngày đáo hạn,Các khoản đầu tư nắm giữ đến ngày đáo hạn,Các khoản đầu tư nắm giữ đến ngày đáo hạn,(iii),10.201.117.421.871,8.751.188.500.000,,10201117421871.0,8751188500000.0
Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,(iv),2.567.862.867.313,2.525.445.056.752,,2567862867313.0,2525445056752.0
,,,,13.423.047.941.376,12.633.855.022.595,,13423047941376.0,12633855022595.0
