row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Cơ sở hạ tầng VND,Nhà cửa VND,Tổng cộng VND,numeric__Quyền sử dụng đất VND,numeric__Cơ sở hạ tầng VND,numeric__Nhà cửa VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số dư đầu năm và cuối năm,Nguyên giá > Số dư đầu năm và cuối năm,Số dư đầu năm và cuối năm,82.224.238.170,6.464.218.561,90.989.593.826,179.678.050.557,82224238170.0,6464218561.0,90989593826.0,179678050557.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,1.851.632.773,3.944.983.747,31.513.229.405,37.309.845.925,1851632773.0,3944983747.0,31513229405.0,37309845925.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,793.556.901,630.586.190,3.970.679.215,5.394.822.306,793556901.0,630586190.0,3970679215.0,5394822306.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,2.645.189.674,4.575.569.937,35.483.908.620,42.704.668.231,2645189674.0,4575569937.0,35483908620.0,42704668231.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,80.372.605.397,2.519.234.814,59.476.364.421,142.368.204.632,80372605397.0,2519234814.0,59476364421.0,142368204632.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,79.579.048.496,1.888.648.624,55.505.685.206,136.973.382.326,79579048496.0,1888648624.0,55505685206.0,136973382326.0
