row_label_raw,row_label_full,col_0,31/12/2016 > Giá trị ghi số VND,31/12/2016 > Dự phòng VND,1/1/2016 > Giá trị ghi số VND,1/1/2016 > Dự phòng VND,numeric__31/12/2016 > Giá trị ghi số VND,numeric__31/12/2016 > Dự phòng VND,numeric__1/1/2016 > Giá trị ghi số VND,numeric__1/1/2016 > Dự phòng VND
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,634.956.689.982,-,713.368.097.247,-,634956689982.0,,713368097247.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,2.533.783.474.836,(7.137.697.729),2.042.354.953.351,(4.540.567.450),2533783474836.0,-7137697729.0,2042354953351.0,-4540567450.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,17.581.053.761,-,14.690.611.647,-,17581053761.0,,14690611647.0,
Sản phẩm dở dang,Sản phẩm dở dang,Sản phẩm dở dang,54.226.522.481,-,40.459.630.933,-,54226522481.0,,40459630933.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.202.995.232.465,(9.535.793.517),924.779.281.512,(12.733.536.731),1202995232465.0,-9535793517.0,924779281512.0,-12733536731.0
Hàng hóa,Hàng hóa,Hàng hóa,90.105.103.241,-,63.254.608.363,-,90105103241.0,,63254608363.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,4.791.796.832,-,28.462.136.899,-,4791796832.0,,28462136899.0,
,,,4.538.439.873.598,(16.673.491.246),3.827.369.319.952,(17.274.104.181),4538439873598.0,-16673491246.0,3827369319952.0,-17274104181.0
