row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chi phítrả trước khácVND,Tổng cộngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chi phítrả trước khácVND,numeric__Tổng cộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,209.761.204.943,145.952.090.873,61.616.544.445,417.329.840.261,209761204943.0,145952090873.0,61616544445.0,417329840261.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,14.781.271.996,123.255.853.848,22.924.037.571,160.961.163.415,14781271996.0,123255853848.0,22924037571.0,160961163415.0
Chuyển từ xây dựngcơ bản dở dang,Chuyển từ xây dựngcơ bản dở dang,Chuyển từ xây dựngcơ bản dở dang,15.600.000.000,-,13.351.779.818,28.951.779.818,15600000000.0,,13351779818.0,28951779818.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(7.452.961.053),(83.992.013.504),(55.494.401.960),(146.939.376.517),-7452961053.0,-83992013504.0,-55494401960.0,-146939376517.0
Giảm khác,Giảm khác,Giảm khác,-,(1.306.566.174),(208.000),(1.306.774.174),,-1306566174.0,-208000.0,-1306774174.0
Chênh lệch quy đổi,Chênh lệch quy đổi,Chênh lệch quy đổi,367.836.790,11.923.961,18.663.475,398.424.226,367836790.0,11923961.0,18663475.0,398424226.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,233.057.352.676,183.921.289.004,42.416.415.349,459.395.057.029,233057352676.0,183921289004.0,42416415349.0,459395057029.0
