row_label_raw,row_label_full,Số lượng cổ phiếu phổ thông đầu năm > Ảnh hưởng của cổ phiếu thường phát hành trong năm > Ảnh hưởng của điều chỉnh hồi tố liên quan đến cổ phiếu thường phát hành trong năm 2016,2016 > 1.200.139.398 > 240.025.825 > -,2015Điều chỉnh lại > 1.000.118.604 > 200.020.794 > 240.027.880,numeric__2016 > 1.200.139.398 > 240.025.825 > -,numeric__2015Điều chỉnh lại > 1.000.118.604 > 200.020.794 > 240.027.880
Ảnh hưởng của cổ phiếu phát hành theo ESOP,Ảnh hưởng của cổ phiếu phát hành theo ESOP,Ảnh hưởng của cổ phiếu phát hành theo ESOP,4.813.253,-,4813253.0,
Ảnh hưởng của cổ phiếu quỹ mua lại,Ảnh hưởng của cổ phiếu quỹ mua lại,Ảnh hưởng của cổ phiếu quỹ mua lại,(1.978),-,-1978.0,
Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,1.444.976.498,1.440.167.278,1444976498.0,1440167278.0
